community_id,product_id,community_size
1214,320545,21
1214,320761,21
1214,329817,21
1214,352817,21
1214,371837,21
1214,395752,21
1214,443545,21
1214,459197,21
1214,467827,21
1215,5238,20
1215,25749,20
1215,86910,20
1215,168715,20
1215,182430,20
1215,193790,20
1215,205319,20
1215,229510,20
1215,254263,20
1215,261558,20
1215,309573,20
1215,317603,20
1215,320128,20
1215,382724,20
1215,406305,20
1215,406909,20
1215,445716,20
1215,471009,20
1215,494860,20
1215,539125,20
1216,35867,4
1216,345246,4
1216,369336,4
1216,484428,4
1217,1547,27
1217,45292,27
1217,45295,27
1217,53978,27
1217,60658,27
1217,103117,27
1217,103118,27
1217,103120,27
1217,104712,27
1217,120328,27
1217,141007,27
1217,149319,27
1217,174485,27
1217,195684,27
1217,199616,27
1217,260938,27
1217,263181,27
1217,326464,27
1217,334974,27
1217,351390,27
1217,394853,27
1217,448031,27
1217,484333,27
1217,494565,27
1217,504033,27
1217,528285,27
1217,536934,27
1218,9453,10
1218,51371,10
1218,51382,10
1218,213650,10
1218,322048,10
1218,367117,10
1218,402646,10
1218,432282,10
1218,482370,10
1218,500603,10
1219,79233,3
1219,521506,3
1219,526469,3
1220,1585,22
1220,35191,22
1220,148532,22
1220,148535,22
1220,159036,22
1220,220702,22
1220,220705,22
1220,254399,22
1220,300111,22
1220,300120,22
1220,310216,22
1220,335158,22
1220,335159,22
1220,335171,22
1220,341594,22
1220,351682,22
1220,425066,22
1220,425067,22
1220,429655,22
1220,481957,22
1220,513170,22
1220,532991,22
1221,34799,7
1221,34802,7
1221,38162,7
1221,58848,7
1221,345624,7
1221,516523,7
1221,520546,7
1222,27890,16
1222,41336,16
1222,48131,16
1222,52064,16
1222,55386,16
1222,55388,16
1222,57383,16
1222,99182,16
1222,165463,16
1222,219781,16
1222,238491,16
1222,335987,16
1222,389895,16
1222,405178,16
1222,483076,16
1222,538129,16
1223,62211,14
1223,99302,14
1223,123836,14
1223,154277,14
1223,154282,14
1223,209163,14
1223,236304,14
1223,287800,14
1223,344610,14
1223,359862,14
1223,372706,14
1223,407647,14
1223,431741,14
1223,522205,14
1224,122115,4
1224,139994,4
1224,473502,4
1224,495814,4
1225,84309,6
1225,148221,6
1225,193837,6
1225,414685,6
1225,448427,6
1225,509142,6
1226,31949,6
1226,198903,6
1226,204686,6
1226,445938,6
1226,511792,6
1226,526129,6
1227,3542,63
1227,6050,63
1227,14092,63
1227,20068,63
1227,34711,63
1227,37532,63
1227,38132,63
1227,44688,63
1227,45762,63
1227,49333,63
1227,54865,63
1227,57325,63
1227,59197,63
1227,59217,63
1227,67627,63
1227,131921,63
1227,154864,63
1227,155533,63
1227,182834,63
1227,186396,63
1227,201209,63
1227,202791,63
1227,211693,63
1227,224973,63
1227,237080,63
1227,241253,63
1227,243277,63
1227,256540,63
1227,265901,63
1227,266313,63
1227,267766,63
1227,294696,63
1227,301633,63
1227,327394,63
1227,339120,63
1227,343092,63
1227,373337,63
1227,382101,63
1227,390087,63
1227,394014,63
1227,396290,63
1227,413449,63
1227,417568,63
1227,421503,63
1227,441494,63
1227,442103,63
1227,443954,63
1227,448951,63
1227,471555,63
1227,479931,63
1227,489692,63
1227,496695,63
1227,504502,63
1227,509123,63
1227,509476,63
1227,519862,63
1227,520946,63
1227,523360,63
1227,533175,63
1227,534674,63
1227,538748,63
1227,539412,63
1227,547579,63
1228,25624,58
1228,33379,58
1228,37456,58
1228,39576,58
1228,46990,58
1228,53000,58
1228,54882,58
1228,82064,58
1228,125538,58
1228,146859,58
1228,147000,58
1228,156950,58
1228,170690,58
1228,173435,58
1228,181843,58
1228,188807,58
1228,192900,58
1228,211804,58
1228,225455,58
1228,242803,58
1228,243918,58
1228,245507,58
1228,260701,58
1228,262116,58
1228,265910,58
1228,274940,58
1228,280091,58
1228,280651,58
1228,287026,58
1228,290875,58
1228,291402,58
1228,312743,58
1228,315637,58
1228,316854,58
1228,326323,58
1228,334559,58
1228,350128,58
1228,350547,58
1228,353596,58
1228,354809,58
1228,357507,58
1228,358478,58
1228,361346,58
1228,385932,58
1228,413665,58
1228,417432,58
1228,431195,58
1228,441045,58
1228,461532,58
1228,478532,58
1228,479518,58
1228,481729,58
1228,482033,58
1228,483021,58
1228,508757,58
1228,520878,58
1228,544291,58
1228,544374,58
1229,15919,58
1229,53560,58
1229,64572,58
1229,64749,58
1229,65000,58
1229,68257,58
1229,71640,58
1229,81499,58
1229,84239,58
1229,96130,58
1229,102941,58
1229,132608,58
1229,137824,58
1229,139356,58
1229,145911,58
1229,145932,58
1229,150243,58
1229,166867,58
1229,189143,58
1229,194836,58
1229,200801,58
1229,200952,58
1229,233632,58
1229,233725,58
1229,237442,58
1229,243977,58
1229,246926,58
1229,271422,58
1229,276649,58
1229,310305,58
1229,319620,58
1229,324456,58
1229,325553,58
1229,326762,58
1229,348418,58
1229,355542,58
1229,357095,58
1229,372675,58
1229,373768,58
1229,379479,58
1229,381935,58
1229,384360,58
1229,390782,58
1229,413040,58
1229,421764,58
1229,423381,58
1229,427308,58
1229,445362,58
1229,459129,58
1229,459328,58
1229,476115,58
1229,487636,58
1229,491070,58
1229,509448,58
1229,519807,58
1229,526060,58
1229,533527,58
1229,541584,58
1230,101,28
1230,12525,28
1230,41105,28
1230,54204,28
1230,81019,28
1230,90595,28
1230,96847,28
1230,110482,28
1230,124786,28
1230,129305,28
1230,136798,28
1230,149285,28
1230,152118,28
1230,161590,28
1230,186707,28
1230,200727,28
1230,208703,28
1230,270951,28
1230,285736,28
1230,316513,28
1230,368140,28
1230,384513,28
1230,427650,28
1230,441871,28
1230,466129,28
1230,475542,28
1230,489538,28
1230,538851,28
1231,16648,25
1231,30209,25
1231,44363,25
1231,63647,25
1231,91944,25
1231,115348,25
1231,118433,25
1231,134925,25
1231,162112,25
1231,164515,25
1231,173427,25
1231,186312,25
1231,186915,25
1231,203336,25
1231,237812,25
1231,244262,25
1231,333869,25
1231,336128,25
1231,369537,25
1231,408265,25
1231,440144,25
1231,483406,25
1231,490890,25
1231,498778,25
1231,523852,25
1232,33094,18
1232,52657,18
1232,68372,18
1232,74972,18
1232,144067,18
1232,244920,18
1232,261409,18
1232,327959,18
1232,344354,18
1232,359061,18
1232,367949,18
1232,375237,18
1232,406869,18
1232,430869,18
1232,471115,18
1232,479081,18
1232,483451,18
1232,503043,18
1233,15147,16
1233,61160,16
1233,62574,16
1233,114369,16
1233,213775,16
1233,263425,16
1233,334441,16
1233,335860,16
1233,430087,16
1233,433898,16
1233,436388,16
1233,444595,16
1233,460609,16
1233,472790,16
1233,482336,16
1233,484081,16
1234,41803,11
1234,116101,11
1234,178800,11
1234,257678,11
1234,294220,11
1234,313315,11
1234,377735,11
1234,450376,11
1234,488765,11
1234,506685,11
1234,524390,11
1235,398328,7
1235,422104,7
1235,426714,7
1235,430272,7
1235,454223,7
1235,484570,7
1235,536575,7
1236,22388,57
1236,31673,57
1236,32813,57
1236,32818,57
1236,32819,57
1236,32821,57
1236,32871,57
1236,32873,57
1236,32875,57
1236,32877,57
1236,32879,57
1236,32880,57
1236,53520,57
1236,62523,57
1236,69451,57
1236,102350,57
1236,126868,57
1236,137761,57
1236,137763,57
1236,137766,57
1236,140298,57
1236,152486,57
1236,160909,57
1236,168637,57
1236,173935,57
1236,183395,57
1236,183412,57
1236,187316,57
1236,189279,57
1236,200549,57
1236,216445,57
1236,216449,57
1236,228695,57
1236,239050,57
1236,240517,57
1236,278141,57
1236,285376,57
1236,286168,57
1236,290811,57
1236,295252,57
1236,320928,57
1236,334071,57
1236,345620,57
1236,351527,57
1236,359912,57
1236,379065,57
1236,379180,57
1236,436108,57
1236,465069,57
1236,470095,57
1236,470598,57
1236,470599,57
1236,488157,57
1236,525393,57
1236,525406,57
1236,525422,57
1236,541545,57
1237,14599,21
1237,32239,21
1237,61142,21
1237,73054,21
1237,101295,21
1237,113773,21
1237,126757,21
1237,138428,21
1237,171491,21
1237,200196,21
1237,227747,21
1237,243469,21
1237,337503,21
1237,361091,21
1237,387972,21
1237,404752,21
1237,443897,21
1237,459971,21
1237,468191,21
1237,492349,21
1237,497338,21
1238,26714,6
1238,36062,6
1238,103651,6
1238,465335,6
1238,478810,6
1238,507789,6
1239,99435,4
1239,150183,4
1239,392423,4
1239,529242,4
1240,59102,4
1240,136918,4
1240,145748,4
1240,458137,4
1241,835,4
1241,315316,4
1241,414032,4
1241,480343,4
1242,173149,3
1242,268606,3
1242,284821,3
1243,2876,10
1243,21270,10
1243,26658,10
1243,84409,10
1243,102794,10
1243,213842,10
1243,262923,10
1243,300628,10
1243,412703,10
1243,462023,10
1244,29866,6
1244,192608,6
1244,232195,6
1244,239582,6
1244,468680,6
1244,478760,6
1245,29260,3
1245,206842,3
1245,541656,3
1246,21513,24
1246,93891,24
1246,101480,24
1246,115260,24
1246,149826,24
1246,158820,24
1246,170067,24
1246,183831,24
1246,189612,24
1246,241647,24
1246,254994,24
1246,329428,24
1246,350318,24
1246,351378,24
1246,361649,24
1246,396323,24
1246,407247,24
1246,408619,24
1246,423524,24
1246,426088,24
1246,432613,24
1246,433300,24
1246,509910,24
1246,536075,24
1247,4804,22
1247,26284,22
1247,49697,22
1247,66802,22
1247,68659,22
1247,84512,22
1247,91726,22
1247,123900,22
1247,170107,22
1247,266583,22
1247,320914,22
1247,354669,22
1247,376458,22
1247,416072,22
1247,417848,22
1247,424287,22
1247,486252,22
1247,503239,22
1247,518091,22
1247,526735,22
1247,532709,22
1247,539791,22
1248,6290,16
1248,16051,16
1248,20998,16
1248,91627,16
1248,186585,16
1248,223416,16
1248,237771,16
1248,277700,16
1248,302104,16
1248,342521,16
1248,343351,16
1248,384625,16
1248,417199,16
1248,471109,16
1248,495975,16
1248,524273,16
1249,19300,14
1249,75929,14
1249,124481,14
1249,147122,14
1249,170064,14
1249,184512,14
1249,241333,14
1249,249375,14
1249,255452,14
1249,329073,14
1249,358512,14
1249,358873,14
1249,478696,14
1249,506181,14
1250,34883,44
1250,55735,44
1250,84915,44
1250,92489,44
1250,137114,44
1250,139890,44
1250,143456,44
1250,145526,44
1250,175887,44
1250,179969,44
1250,184555,44
1250,188939,44
1250,223247,44
1250,248775,44
1250,262611,44
1250,279503,44
1250,281920,44
1250,285265,44
1250,294613,44
1250,321284,44
1250,323559,44
1250,337785,44
1250,342243,44
1250,344146,44
1250,344252,44
1250,348401,44
1250,360020,44
1250,360478,44
1250,371631,44
1250,379022,44
1250,427189,44
1250,437822,44
1250,439377,44
1250,444728,44
1250,447303,44
1250,462377,44
1250,466951,44
1250,473834,44
1250,486417,44
1250,499152,44
1250,513880,44
1250,518522,44
1250,519390,44
1250,544127,44
1251,3850,32
1251,11892,32
1251,12009,32
1251,16912,32
1251,35115,32
1251,38731,32
1251,76213,32
1251,80999,32
1251,90260,32
1251,91945,32
1251,105595,32
1251,135311,32
1251,193268,32
1251,204884,32
1251,206810,32
1251,229019,32
1251,248070,32
1251,272841,32
1251,311508,32
1251,332908,32
1251,411035,32
1251,417921,32
1251,450997,32
1251,456108,32
1251,481877,32
1251,487539,32
1251,496242,32
1251,498600,32
1251,506866,32
1251,538792,32
1251,544871,32
1251,546444,32
1252,349236,3
1252,393535,3
1252,537076,3
1253,411330,3
1253,419262,3
1253,435347,3
1254,394597,3
1254,402636,3
1254,470197,3
1255,26060,26
1255,32109,26
1255,50406,26
1255,90284,26
1255,104281,26
1255,125238,26
1255,138750,26
1255,150815,26
1255,198685,26
1255,223945,26
1255,228712,26
1255,271485,26
1255,302168,26
1255,332652,26
1255,381732,26
1255,390108,26
1255,394274,26
1255,410209,26
1255,471563,26
1255,475333,26
1255,496411,26
1255,512678,26
1255,522910,26
1255,524028,26
1255,528972,26
1255,531578,26
1256,112786,5
1256,112792,5
1256,235293,5
1256,347667,5
1256,394849,5
1257,18761,34
1257,20716,34
1257,42023,34
1257,55464,34
1257,68576,34
1257,70820,34
1257,72560,34
1257,80532,34
1257,93483,34
1257,142708,34
1257,171252,34
1257,177643,34
1257,188145,34
1257,198400,34
1257,218956,34
1257,232962,34
1257,243937,34
1257,246045,34
1257,326811,34
1257,370166,34
1257,396350,34
1257,398611,34
1257,409245,34
1257,410027,34
1257,413997,34
1257,420131,34
1257,422366,34
1257,459666,34
1257,462174,34
1257,483799,34
1257,488493,34
1257,508717,34
1257,512409,34
1257,513275,34
1258,14791,21
1258,19679,21
1258,21332,21
1258,35455,21
1258,37470,21
1258,112758,21
1258,162648,21
1258,206800,21
1258,212546,21
1258,289400,21
1258,303846,21
1258,304830,21
1258,355619,21
1258,360825,21
1258,369143,21
1258,379571,21
1258,380999,21
1258,425198,21
1258,442046,21
1258,464920,21
1258,499196,21
1259,41783,17
1259,66432,17
1259,97383,17
1259,111906,17
1259,115952,17
1259,131344,17
1259,201597,17
1259,217106,17
1259,279875,17
1259,296850,17
1259,354293,17
1259,404506,17
1259,467893,17
1259,503711,17
1259,511141,17
1259,520360,17
1259,541044,17
1260,13169,17
1260,36169,17
1260,48825,17
1260,128999,17
1260,188821,17
1260,213609,17
1260,221577,17
1260,221585,17
1260,258922,17
1260,260559,17
1260,345163,17
1260,402729,17
1260,424292,17
1260,456085,17
1260,493529,17
1260,522815,17
1260,523198,17
1261,32514,8
1261,107918,8
1261,131925,8
1261,178224,8
1261,326818,8
1261,392394,8
1261,415761,8
1261,456160,8
1262,20166,21
1262,48933,21
1262,98546,21
1262,134759,21
1262,135241,21
1262,142299,21
1262,143575,21
1262,164231,21
1262,189331,21
1262,208995,21
1262,215588,21
1262,219248,21
1262,305173,21
1262,306231,21
1262,324827,21
1262,370940,21
1262,420948,21
1262,432354,21
1262,452249,21
1262,465092,21
1262,474776,21
1263,187112,3
1263,267237,3
1263,344635,3
1264,19778,29
1264,45422,29
1264,45555,29
1264,69991,29
1264,80880,29
1264,111814,29
1264,117075,29
1264,126017,29
1264,153118,29
1264,162714,29
1264,174023,29
1264,178367,29
1264,202699,29
1264,237543,29
1264,250038,29
1264,270302,29
1264,286610,29
1264,294787,29
1264,319959,29
1264,342978,29
1264,362454,29
1264,407678,29
1264,416640,29
1264,417607,29
1264,425882,29
1264,429837,29
1264,522719,29
1264,524158,29
1264,536549,29
1265,77453,4
1265,205276,4
1265,311001,4
1265,410583,4
1266,461279,3
1266,530666,3
1266,531223,3
1267,68582,3
1267,337833,3
1267,360107,3
1268,77936,5
1268,102542,5
1268,151855,5
1268,339081,5
1268,479406,5
1269,48712,4
1269,436116,4
1269,472423,4
1269,500803,4
1270,1776,58
1270,14948,58
1270,15859,58
1270,24054,58
1270,32065,58
1270,42826,58
1270,48467,58
1270,63151,58
1270,68116,58
1270,73128,58
1270,87891,58
1270,93317,58
1270,129997,58
1270,156457,58
1270,159988,58
1270,182858,58
1270,193110,58
1270,194944,58
1270,196987,58
1270,197841,58
1270,199507,58
1270,199986,58
1270,203014,58
1270,204899,58
1270,206283,58
1270,233996,58
1270,247651,58
1270,260469,58
1270,274701,58
1270,276007,58
1270,284796,58
1270,285433,58
1270,293715,58
1270,299112,58
1270,311018,58
1270,321831,58
1270,326225,58
1270,334953,58
1270,371067,58
1270,380776,58
1270,399039,58
1270,416423,58
1270,422155,58
1270,446503,58
1270,452082,58
1270,452464,58
1270,465402,58
1270,495357,58
1270,497384,58
1270,501277,58
1270,510562,58
1270,512468,58
1270,518125,58
1270,518984,58
1270,520324,58
1270,533437,58
1270,540659,58
1270,540861,58
1271,23181,20
1271,85720,20
1271,92185,20
1271,111312,20
1271,135953,20
1271,160770,20
1271,185837,20
1271,188895,20
1271,200591,20
1271,208936,20
1271,247407,20
1271,265543,20
1271,271882,20
1271,331338,20
1271,331950,20
1271,379522,20
1271,415180,20
1271,458887,20
1271,517885,20
1271,531049,20
1272,83218,7
1272,118295,7
1272,128214,7
1272,242613,7
1272,357172,7
1272,381138,7
1272,405013,7
1273,2625,133
1273,5338,133
1273,6971,133
1273,8926,133
1273,10997,133
1273,14567,133
1273,15554,133
1273,21532,133
1273,27137,133
1273,29201,133
1273,38476,133
1273,40318,133
1273,42819,133
1273,47559,133
1273,48359,133
1273,52895,133
1273,60779,133
1273,63483,133
1273,71292,133
1273,73966,133
1273,79227,133
1273,83252,133
1273,85570,133
1273,88867,133
1273,92920,133
1273,98354,133
1273,99335,133
1273,105394,133
1273,107930,133
1273,119275,133
1273,121262,133
1273,123533,133
1273,126713,133
1273,129562,133
1273,130619,133
1273,147977,133
1273,150430,133
1273,153173,133
1273,157915,133
1273,162584,133
1273,164151,133
1273,168608,133
1273,173221,133
1273,180642,133
1273,183951,133
1273,184010,133
1273,184528,133
1273,184707,133
1273,185630,133
1273,186253,133
1273,188991,133
1273,191745,133
1273,193587,133
1273,198073,133
1273,198181,133
1273,213689,133
1273,217000,133
1273,220148,133
1273,223185,133
1273,244947,133
1273,245970,133
1273,246810,133
1273,248193,133
1273,248492,133
1273,254441,133
1273,258433,133
1273,265286,133
1273,265474,133
1273,271345,133
1273,272733,133
1273,281663,133
1273,293867,133
1273,296660,133
1273,302081,133
1273,315743,133
1273,316031,133
1273,319052,133
1273,324898,133
1273,327740,133
1273,332123,133
1273,343067,133
1273,343898,133
1273,344237,133
1273,351358,133
1273,355265,133
1273,356693,133
1273,362223,133
1273,371893,133
1273,376352,133
1273,377393,133
1273,385756,133
1273,392256,133
1273,394033,133
1273,395771,133
1273,405648,133
1273,412972,133
1273,419830,133
1273,423124,133
1273,423708,133
1273,425261,133
1273,428970,133
1273,431758,133
1273,433145,133
1273,433665,133
1273,434007,133
1273,439553,133
1273,444736,133
1273,454538,133
1273,465101,133
1273,467711,133
1273,471591,133
1273,474184,133
1273,476031,133
1273,491586,133
1273,492176,133
1273,492399,133
1273,493039,133
1273,493381,133
1273,497880,133
1273,497950,133
1273,504364,133
1273,505559,133
1273,509523,133
1273,512705,133
1273,522223,133
1273,526588,133
1273,531007,133
1273,533484,133
1273,533970,133
1273,534192,133
1273,535723,133
1273,541359,133
1273,544391,133
1274,3951,83
1274,8130,83
1274,9345,83
1274,19411,83
1274,25482,83
1274,28682,83
1274,36893,83
1274,37313,83
1274,40319,83
1274,40330,83
1274,48815,83
1274,49247,83
1274,71938,83
1274,73917,83
1274,91351,83
1274,92426,83
1274,103928,83
1274,107996,83
1274,135937,83
1274,137778,83
1274,138586,83
1274,157349,83
1274,184063,83
1274,190199,83
1274,190549,83
1274,195082,83
1274,202277,83
1274,224377,83
1274,235408,83
1274,249182,83
1274,257765,83
1274,260186,83
1274,269463,83
1274,273695,83
1274,282154,83
1274,282873,83
1274,287734,83
1274,287998,83
1274,288908,83
1274,298152,83
1274,307186,83
1274,326049,83
1274,339357,83
1274,344945,83
1274,353282,83
1274,354492,83
1274,354845,83
1274,363055,83
1274,363588,83
1274,373235,83
1274,377269,83
1274,390591,83
1274,394441,83
1274,401187,83
1274,404569,83
1274,412381,83
1274,419838,83
1274,420900,83
1274,425057,83
1274,431285,83
1274,434890,83
1274,438282,83
1274,439705,83
1274,444746,83
1274,445196,83
1274,448900,83
1274,452964,83
1274,453143,83
1274,455205,83
1274,463156,83
1274,464271,83
1274,466579,83
1274,471901,83
1274,479011,83
1274,491652,83
1274,494329,83
1274,506415,83
1274,507462,83
1274,520543,83
1274,530630,83
1274,533891,83
1274,535792,83
1274,536374,83
1275,30398,68
1275,30690,68
1275,34895,68
1275,59285,68
1275,64879,68
1275,67572,68
1275,77701,68
1275,84839,68
1275,92472,68
1275,116969,68
1275,120615,68
1275,127199,68
1275,127262,68
1275,141618,68
1275,149809,68
1275,166549,68
1275,182201,68
1275,202986,68
1275,204966,68
1275,205838,68
1275,208714,68
1275,217871,68
1275,221281,68
1275,225233,68
1275,229209,68
1275,246180,68
1275,263093,68
1275,273775,68
1275,275237,68
1275,277617,68
1275,287524,68
1275,287582,68
1275,289953,68
1275,296069,68
1275,298254,68
1275,299611,68
1275,306636,68
1275,309411,68
1275,314250,68
1275,314719,68
1275,329078,68
1275,335183,68
1275,343306,68
1275,345901,68
1275,347716,68
1275,353264,68
1275,355378,68
1275,377247,68
1275,383087,68
1275,401268,68
1275,416162,68
1275,417521,68
1275,429708,68
1275,433190,68
1275,434830,68
1275,443332,68
1275,447892,68
1275,482584,68
1275,502212,68
1275,504199,68
1275,512729,68
1275,522378,68
1275,527792,68
1275,535762,68
1275,541122,68
1275,541690,68
1275,542633,68
1275,543516,68
1276,6688,50
1276,18059,50
1276,36712,50
1276,49082,50
1276,56222,50
1276,73772,50
1276,73833,50
1276,80778,50
1276,86359,50
1276,104911,50
1276,111606,50
1276,112494,50
1276,132794,50
1276,133831,50
1276,145503,50
1276,158753,50
1276,174472,50
1276,201407,50
1276,219575,50
1276,255586,50
1276,259625,50
1276,262879,50
1276,268629,50
1276,276958,50
1276,281468,50
1276,285560,50
1276,292405,50
1276,292797,50
1276,293009,50
1276,307520,50
1276,308357,50
1276,316846,50
1276,331825,50
1276,336749,50
1276,376852,50
1276,411592,50
1276,416431,50
1276,424508,50
1276,425287,50
1276,430888,50
1276,432003,50
1276,440380,50
1276,452257,50
1276,466842,50
1276,467133,50
1276,511848,50
1276,517285,50
1276,538944,50
1276,539186,50
1276,539854,50
1277,14930,42
1277,24221,42
1277,31001,42
1277,31598,42
1277,47988,42
1277,71445,42
1277,75184,42
1277,84961,42
1277,88563,42
1277,116682,42
1277,125774,42
1277,186391,42
1277,213239,42
1277,214485,42
1277,231148,42
1277,240723,42
1277,258173,42
1277,259495,42
1277,270262,42
1277,283892,42
1277,287345,42
1277,305604,42
1277,317951,42
1277,320777,42
1277,325282,42
1277,328691,42
1277,348225,42
1277,351766,42
1277,373549,42
1277,385201,42
1277,385257,42
1277,410779,42
1277,420599,42
1277,456448,42
1277,467717,42
1277,480390,42
1277,492179,42
1277,513318,42
1277,519355,42
1277,523265,42
1277,530309,42
1277,534859,42
1278,5208,42
1278,50077,42
1278,99684,42
1278,117261,42
1278,126278,42
1278,162503,42
1278,180614,42
1278,187418,42
1278,201745,42
1278,219094,42
1278,222799,42
1278,223919,42
1278,232538,42
1278,247254,42
1278,252836,42
1278,272148,42
1278,310403,42
1278,324951,42
1278,328880,42
1278,334802,42
1278,338450,42
1278,343412,42
1278,362616,42
1278,386468,42
1278,396443,42
1278,399903,42
1278,410172,42
1278,416982,42
1278,420903,42
1278,422092,42
1278,434233,42
1278,436556,42
1278,440723,42
1278,446004,42
1278,454321,42
1278,458374,42
1278,462544,42
1278,464728,42
1278,464994,42
1278,469968,42
1278,489414,42
1278,521639,42
1279,48445,37
1279,62000,37
1279,81224,37
1279,90315,37
1279,139540,37
1279,158287,37
1279,168553,37
1279,168555,37
1279,174935,37
1279,186990,37
1279,203274,37
1279,214187,37
1279,232163,37
1279,249936,37
1279,283031,37
1279,290071,37
1279,297405,37
1279,302333,37
1279,306688,37
1279,312934,37
1279,317851,37
1279,328685,37
1279,351686,37
1279,364541,37
1279,384433,37
1279,408237,37
1279,420655,37
1279,463162,37
1279,470264,37
1279,496096,37
1279,499025,37
1279,515701,37
1279,518975,37
1279,521507,37
1279,526889,37
1279,531261,37
1279,531276,37
1280,12086,6
1280,105500,6
1280,111829,6
1280,112046,6
1280,384672,6
1280,542868,6
1281,12902,40
1281,25476,40
1281,25478,40
1281,81346,40
1281,103249,40
1281,134195,40
1281,138993,40
1281,172808,40
1281,197806,40
1281,221601,40
1281,221609,40
1281,223262,40
1281,223806,40
1281,223808,40
1281,247642,40
1281,258835,40
1281,258844,40
1281,261988,40
1281,295838,40
1281,310323,40
1281,319151,40
1281,335964,40
1281,344218,40
1281,383707,40
1281,383716,40
1281,408412,40
1281,422195,40
1281,425890,40
1281,441718,40
1281,442764,40
1281,458212,40
1281,468887,40
1281,496269,40
1281,496832,40
1281,509963,40
1281,526824,40
1281,533814,40
1281,536622,40
1281,538751,40
1281,538752,40
1282,57444,31
1282,67586,31
1282,68955,31
1282,218003,31
1282,269644,31
1282,271979,31
1282,296579,31
1282,303297,31
1282,303361,31
1282,321472,31
1282,336267,31
1282,337201,31
1282,348167,31
1282,398838,31
1282,409526,31
1282,409527,31
1282,409529,31
1282,409534,31
1282,409535,31
1282,409536,31
1282,409540,31
1282,466141,31
1282,474870,31
1282,477860,31
1282,481062,31
1282,494459,31
1282,509802,31
1282,520403,31
1282,524067,31
1282,533948,31
1282,539656,31
1283,68151,25
1283,198530,25
1283,201644,25
1283,213561,25
1283,215365,25
1283,217086,25
1283,223267,25
1283,259337,25
1283,263211,25
1283,288236,25
1283,293410,25
1283,315835,25
1283,338513,25
1283,357585,25
1283,396677,25
1283,397737,25
1283,397738,25
1283,425450,25
1283,425466,25
1283,428867,25
1283,439939,25
1283,444210,25
1283,457731,25
1283,469739,25
1283,474021,25
1284,27545,25
1284,98669,25
1284,122050,25
1284,206352,25
1284,233151,25
1284,233154,25
1284,233198,25
1284,243505,25
1284,267607,25
1284,276091,25
1284,304476,25
1284,304478,25
1284,312464,25
1284,322390,25
1284,346525,25
1284,346526,25
1284,346528,25
1284,346529,25
1284,354098,25
1284,355931,25
1284,385177,25
1284,397745,25
1284,424230,25
1284,466473,25
1284,494029,25
1285,19752,11
1285,22782,11
1285,36397,11
1285,38984,11
1285,88413,11
1285,103633,11
1285,113052,11
1285,237888,11
1285,458085,11
1285,516643,11
1285,538880,11
1286,122823,10
1286,132408,10
1286,156043,10
1286,156044,10
1286,181326,10
1286,460687,10
1286,476911,10
1286,500110,10
1286,516511,10
1286,540214,10
1287,20879,10
1287,21020,10
1287,194100,10
1287,218527,10
1287,322414,10
1287,346530,10
1287,372631,10
1287,372634,10
1287,372637,10
1287,521731,10
1288,162905,8
1288,182183,8
1288,253596,8
1288,268719,8
1288,327449,8
1288,449139,8
1288,487654,8
1288,487656,8
1289,68127,8
1289,70872,8
1289,224925,8
1289,290134,8
1289,350881,8
1289,353761,8
1289,353762,8
1289,371183,8
1290,223157,6
1290,337102,6
1290,373568,6
1290,397512,6
1290,421220,6
1290,448241,6
1291,15010,5
1291,35072,5
1291,341185,5
1291,348996,5
1291,394023,5
1292,226605,4
1292,468003,4
1292,488284,4
1292,529460,4
1293,18696,9
1293,31264,9
1293,119100,9
1293,181783,9
1293,211881,9
1293,234948,9
1293,375352,9
1293,457646,9
1293,534454,9
1294,155697,4
1294,199787,4
1294,368036,4
1294,493941,4
1295,1822,152
1295,4645,152
1295,7001,152
1295,17716,152
1295,29516,152
1295,46774,152
1295,47682,152
1295,47750,152
1295,51619,152
1295,52944,152
1295,67608,152
1295,73543,152
1295,75510,152
1295,83064,152
1295,87508,152
1295,87810,152
1295,90166,152
1295,90546,152
1295,93372,152
1295,94201,152
1295,98930,152
1295,103529,152
1295,105210,152
1295,107221,152
1295,110031,152
1295,111414,152
1295,111430,152
1295,116789,152
1295,121895,152
1295,125772,152
1295,128229,152
1295,138881,152
1295,141236,152
1295,143470,152
1295,143980,152
1295,150139,152
1295,151205,152
1295,157048,152
1295,159553,152
1295,164421,152
1295,168984,152
1295,170493,152
1295,173327,152
1295,177498,152
1295,178341,152
1295,178992,152
1295,183478,152
1295,184995,152
1295,185045,152
1295,186598,152
1295,190384,152
1295,192540,152
1295,193112,152
1295,197286,152
1295,199857,152
1295,202049,152
1295,214048,152
1295,214971,152
1295,218002,152
1295,218626,152
1295,218826,152
1295,220496,152
1295,232138,152
1295,235790,152
1295,241105,152
1295,243709,152
1295,245205,152
1295,250774,152
1295,254853,152
1295,257338,152
1295,262908,152
1295,263107,152
1295,269544,152
1295,275210,152
1295,283617,152
1295,284623,152
1295,285611,152
1295,285967,152
1295,291289,152
1295,297812,152
1295,297914,152
1295,300365,152
1295,302445,152
1295,303420,152
1295,311029,152
1295,315058,152
1295,316269,152
1295,317370,152
1295,321713,152
1295,323826,152
1295,326307,152
1295,333346,152
1295,334633,152
1295,336115,152
1295,348376,152
